UserID,Experiment,SessionNum,Trial,Date,Question,Answer,Response,RT,LenScore,LenAcc,StrictAcc,Information,TrialType,Feedback,DurationControl,OrderRandGroup,Phase,prop.error,diff.error
A2G7DTL156PTKA,crone1,1,60,1/31/2019 14:36,50,50,44,3.671,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.12,-6
A2H6K1XIK4LY7O,crone1,1,1,1/31/2019 14:00,70,70,80,6.827,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.142857143,10
A2H6K1XIK4LY7O,crone1,1,2,1/31/2019 14:00,50,50,34,4.647,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.32,-16
A2H6K1XIK4LY7O,crone1,1,3,1/31/2019 14:00,90,90,33,3.167,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.633333333,-57
A2H6K1XIK4LY7O,crone1,1,4,1/31/2019 14:01,80,80,43,3.433,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.4625,-37
A2H6K1XIK4LY7O,crone1,1,5,1/31/2019 14:01,100,100,23,3.082,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.77,-77
A2H6K1XIK4LY7O,crone1,1,6,1/31/2019 14:01,90,90,34,3.113,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.622222222,-56
A2H6K1XIK4LY7O,crone1,1,7,1/31/2019 14:01,60,60,34,3.1,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.433333333,-26
A2H6K1XIK4LY7O,crone1,1,8,1/31/2019 14:01,90,90,23,3.063,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.744444444,-67
A2H6K1XIK4LY7O,crone1,1,9,1/31/2019 14:01,100,100,23,3.184,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.77,-77
A2H6K1XIK4LY7O,crone1,1,10,1/31/2019 14:01,50,50,43,3.082,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.14,-7
A2H6K1XIK4LY7O,crone1,1,11,1/31/2019 14:01,80,80,25,3.049,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.6875,-55
A2H6K1XIK4LY7O,crone1,1,12,1/31/2019 14:01,60,60,25,3.118,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.583333333,-35
A2H6K1XIK4LY7O,crone1,1,13,1/31/2019 14:01,80,80,35,2.983,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.5625,-45
A2H6K1XIK4LY7O,crone1,1,14,1/31/2019 14:01,50,50,45,3.361,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-5
A2H6K1XIK4LY7O,crone1,1,15,1/31/2019 14:01,60,60,56,3.182,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.066666667,-4
A2H6K1XIK4LY7O,crone1,1,16,1/31/2019 14:01,80,80,45,3.284,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.4375,-35
A2H6K1XIK4LY7O,crone1,1,17,1/31/2019 14:01,60,60,45,3.35,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-15
A2H6K1XIK4LY7O,crone1,1,18,1/31/2019 14:01,80,80,56,3.317,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-24
A2H6K1XIK4LY7O,crone1,1,19,1/31/2019 14:01,70,70,56,3.199,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-14
A2H6K1XIK4LY7O,crone1,1,20,1/31/2019 14:01,90,90,45,2.916,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.5,-45
A2H6K1XIK4LY7O,crone1,1,21,1/31/2019 14:02,50,50,6,2.855,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.88,-44
A2H6K1XIK4LY7O,crone1,1,22,1/31/2019 14:02,60,60,56,3.19,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.066666667,-4
A2H6K1XIK4LY7O,crone1,1,23,1/31/2019 14:02,100,100,45,3.18,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.55,-55
A2H6K1XIK4LY7O,crone1,1,24,1/31/2019 14:02,50,50,56,3.688,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.12,6
A2H6K1XIK4LY7O,crone1,1,25,1/31/2019 14:02,70,70,56,3.331,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-14
A2H6K1XIK4LY7O,crone1,1,26,1/31/2019 14:02,50,50,56,3.284,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.12,6
A2H6K1XIK4LY7O,crone1,1,27,1/31/2019 14:02,70,70,56,3.337,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-14
A2H6K1XIK4LY7O,crone1,1,28,1/31/2019 14:02,90,90,56,3.361,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.377777778,-34
A2H6K1XIK4LY7O,crone1,1,29,1/31/2019 14:02,50,50,45,3.23,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-5
A2H6K1XIK4LY7O,crone1,1,30,1/31/2019 14:02,50,50,56,3.38,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.12,6
A2H6K1XIK4LY7O,crone1,1,31,1/31/2019 14:02,100,100,56,3.122,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.44,-44
A2H6K1XIK4LY7O,crone1,1,32,1/31/2019 14:02,80,80,47,3.795,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.4125,-33
A2H6K1XIK4LY7O,crone1,1,33,1/31/2019 14:02,90,90,56,4.296,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.377777778,-34
A2H6K1XIK4LY7O,crone1,1,34,1/31/2019 14:02,70,70,23,3.055,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.671428571,-47
A2H6K1XIK4LY7O,crone1,1,35,1/31/2019 14:02,80,80,32,3.45,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.6,-48
A2H6K1XIK4LY7O,crone1,1,36,1/31/2019 14:02,60,60,23,3.22,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.616666667,-37
A2H6K1XIK4LY7O,crone1,1,37,1/31/2019 14:03,70,70,43,3.123,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.385714286,-27
A2H6K1XIK4LY7O,crone1,1,38,1/31/2019 14:03,100,100,33,3.264,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.67,-67
A2H6K1XIK4LY7O,crone1,1,39,1/31/2019 14:03,80,80,23,3.236,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.7125,-57
A2H6K1XIK4LY7O,crone1,1,40,1/31/2019 14:03,70,70,24,3.264,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.657142857,-46
A2H6K1XIK4LY7O,crone1,1,41,1/31/2019 14:03,60,60,23,4.618,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.616666667,-37
A2H6K1XIK4LY7O,crone1,1,42,1/31/2019 14:03,100,100,23,3.329,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.77,-77
A2H6K1XIK4LY7O,crone1,1,43,1/31/2019 14:03,90,90,21,3.302,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.766666667,-69
A2H6K1XIK4LY7O,crone1,1,44,1/31/2019 14:03,100,100,32,3.339,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.68,-68
A2H6K1XIK4LY7O,crone1,1,45,1/31/2019 14:03,80,80,23,3.181,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.7125,-57
A2H6K1XIK4LY7O,crone1,1,46,1/31/2019 14:03,50,50,23,3.69,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.54,-27
A2H6K1XIK4LY7O,crone1,1,47,1/31/2019 14:03,60,60,34,3.775,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.433333333,-26
A2H6K1XIK4LY7O,crone1,1,48,1/31/2019 14:03,50,50,44,3.332,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.12,-6
A2H6K1XIK4LY7O,crone1,1,49,1/31/2019 14:03,60,60,23,3.336,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.616666667,-37
A2H6K1XIK4LY7O,crone1,1,50,1/31/2019 14:03,90,90,23,3.373,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.744444444,-67
A2H6K1XIK4LY7O,crone1,1,51,1/31/2019 14:03,80,80,22,3.123,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.725,-58
A2H6K1XIK4LY7O,crone1,1,52,1/31/2019 14:03,70,70,12,3.542,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.828571429,-58
A2H6K1XIK4LY7O,crone1,1,53,1/31/2019 14:04,90,90,21,3.518,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.766666667,-69
A2H6K1XIK4LY7O,crone1,1,54,1/31/2019 14:04,70,70,21,3.342,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.7,-49
A2H6K1XIK4LY7O,crone1,1,55,1/31/2019 14:04,100,100,32,3.426,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.68,-68
A2H6K1XIK4LY7O,crone1,1,56,1/31/2019 14:04,90,90,32,3.239,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.644444444,-58
A2H6K1XIK4LY7O,crone1,1,57,1/31/2019 14:04,70,70,23,3.294,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.671428571,-47
A2H6K1XIK4LY7O,crone1,1,58,1/31/2019 14:04,100,100,23,3.089,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.77,-77
A2H6K1XIK4LY7O,crone1,1,59,1/31/2019 14:04,100,100,34,4.51,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.66,-66
A2H6K1XIK4LY7O,crone1,1,60,1/31/2019 14:04,60,60,23,5.074,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.616666667,-37
A2M6URTK6WO6XJ,crone1,1,1,1/31/2019 11:21,70,70,50,149.334,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.285714286,-20
A2M6URTK6WO6XJ,crone1,1,2,1/31/2019 11:22,50,50,57,10.248,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.14,7
A2M6URTK6WO6XJ,crone1,1,3,1/31/2019 11:22,70,70,4,18.322,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.942857143,-66
A2M6URTK6WO6XJ,crone1,1,4,1/31/2019 11:22,100,100,80,6.496,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-20
A2M6URTK6WO6XJ,crone1,1,5,1/31/2019 11:22,60,60,70,7.27,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.166666667,10
A2M6URTK6WO6XJ,crone1,1,6,1/31/2019 11:22,80,80,70,13.952,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.125,-10
A2M6URTK6WO6XJ,crone1,1,7,1/31/2019 11:22,50,50,40,5.619,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-10
A2M6URTK6WO6XJ,crone1,1,8,1/31/2019 11:23,70,70,60,6.342,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.142857143,-10
A2M6URTK6WO6XJ,crone1,1,9,1/31/2019 11:23,60,60,55,6.209,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.083333333,-5
A2M6URTK6WO6XJ,crone1,1,10,1/31/2019 11:23,100,100,70,6.33,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-30
A2M6URTK6WO6XJ,crone1,1,11,1/31/2019 11:23,50,50,60,18.41,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.2,10
A2M6URTK6WO6XJ,crone1,1,12,1/31/2019 11:23,90,90,70,6.318,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A2M6URTK6WO6XJ,crone1,1,13,1/31/2019 11:23,90,90,80,6.368,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.111111111,-10
A2M6URTK6WO6XJ,crone1,1,14,1/31/2019 11:23,60,60,80,5.507,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.333333333,20
A2M6URTK6WO6XJ,crone1,1,15,1/31/2019 11:24,50,50,80,4.481,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.6,30
A2M6URTK6WO6XJ,crone1,1,16,1/31/2019 11:24,100,100,80,5.059,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-20
A2M6URTK6WO6XJ,crone1,1,17,1/31/2019 11:24,80,80,75,4.506,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.0625,-5
A2M6URTK6WO6XJ,crone1,1,18,1/31/2019 11:24,90,90,66,8.918,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.266666667,-24
A2M6URTK6WO6XJ,crone1,1,19,1/31/2019 11:24,60,60,50,10.003,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-10
A2M6URTK6WO6XJ,crone1,1,20,1/31/2019 11:24,100,100,50,4.73,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.5,-50
A2M6URTK6WO6XJ,crone1,1,21,1/31/2019 11:24,80,80,55,4.477,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3125,-25
A2M6URTK6WO6XJ,crone1,1,22,1/31/2019 11:24,60,60,45,5.045,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-15
A2M6URTK6WO6XJ,crone1,1,23,1/31/2019 11:24,100,100,80,4.307,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-20
A2M6URTK6WO6XJ,crone1,1,24,1/31/2019 11:25,90,90,70,13.456,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A2M6URTK6WO6XJ,crone1,1,25,1/31/2019 11:25,50,50,60,9.269,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.2,10
A2M6URTK6WO6XJ,crone1,1,26,1/31/2019 11:25,80,80,60,9.955,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-20
A2M6URTK6WO6XJ,crone1,1,27,1/31/2019 11:25,60,60,60,5.276,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,28,1/31/2019 11:25,80,80,66,4.465,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.175,-14
A2M6URTK6WO6XJ,crone1,1,29,1/31/2019 11:25,80,80,60,4.392,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-20
A2M6URTK6WO6XJ,crone1,1,30,1/31/2019 11:25,100,100,70,9.443,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-30
A2M6URTK6WO6XJ,crone1,1,31,1/31/2019 11:25,90,90,60,4.84,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.333333333,-30
A2M6URTK6WO6XJ,crone1,1,32,1/31/2019 11:25,90,90,50,4.137,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.444444444,-40
A2M6URTK6WO6XJ,crone1,1,33,1/31/2019 11:26,100,100,90,3.814,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-10
A2M6URTK6WO6XJ,crone1,1,34,1/31/2019 11:26,100,100,80,4.805,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-20
A2M6URTK6WO6XJ,crone1,1,35,1/31/2019 11:26,80,80,80,3.684,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,36,1/31/2019 11:26,80,80,80,8.738,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,37,1/31/2019 11:26,90,90,80,4.432,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.111111111,-10
A2M6URTK6WO6XJ,crone1,1,38,1/31/2019 11:26,60,60,70,12.325,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.166666667,10
A2M6URTK6WO6XJ,crone1,1,39,1/31/2019 11:26,80,80,70,4.474,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.125,-10
A2M6URTK6WO6XJ,crone1,1,40,1/31/2019 11:26,90,90,70,11.28,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A2M6URTK6WO6XJ,crone1,1,41,1/31/2019 11:27,60,60,80,5.451,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.333333333,20
A2M6URTK6WO6XJ,crone1,1,42,1/31/2019 11:27,90,90,90,3.635,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,43,1/31/2019 11:27,70,70,60,4.357,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.142857143,-10
A2M6URTK6WO6XJ,crone1,1,44,1/31/2019 11:27,80,80,60,4.146,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.25,-20
A2M6URTK6WO6XJ,crone1,1,45,1/31/2019 11:27,100,100,80,4.223,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-20
A2M6URTK6WO6XJ,crone1,1,46,1/31/2019 11:27,70,70,80,3.776,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.142857143,10
A2M6URTK6WO6XJ,crone1,1,47,1/31/2019 11:27,60,60,70,4.273,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.166666667,10
A2M6URTK6WO6XJ,crone1,1,48,1/31/2019 11:27,70,70,70,3.96,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,49,1/31/2019 11:27,70,70,70,3.799,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,50,1/31/2019 11:27,70,70,70,10.237,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,51,1/31/2019 11:27,50,50,70,6.723,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.4,20
A2M6URTK6WO6XJ,crone1,1,52,1/31/2019 11:27,90,90,80,6.305,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.111111111,-10
A2M6URTK6WO6XJ,crone1,1,53,1/31/2019 11:28,50,50,60,4.626,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.2,10
A2M6URTK6WO6XJ,crone1,1,54,1/31/2019 11:28,50,50,50,4.57,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,55,1/31/2019 11:28,100,100,70,4.417,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.3,-30
A2M6URTK6WO6XJ,crone1,1,56,1/31/2019 11:28,60,60,60,4.988,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,57,1/31/2019 11:28,70,70,70,4.431,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,58,1/31/2019 11:28,50,50,40,4.7,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-10
A2M6URTK6WO6XJ,crone1,1,59,1/31/2019 11:28,50,50,50,4.252,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2M6URTK6WO6XJ,crone1,1,60,1/31/2019 11:28,70,70,50,4.002,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.285714286,-20
A2OVWCQ4B9AHFY,crone1,1,1,1/31/2019 13:58,50,50,70,7.627,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.4,20
A2OVWCQ4B9AHFY,crone1,1,2,1/31/2019 13:58,90,90,65,6.387,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.277777778,-25
A2OVWCQ4B9AHFY,crone1,1,3,1/31/2019 13:58,100,100,55,5.152,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.45,-45
A2OVWCQ4B9AHFY,crone1,1,4,1/31/2019 13:58,100,100,60,3.619,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.4,-40
A2OVWCQ4B9AHFY,crone1,1,5,1/31/2019 13:58,70,70,75,4.72,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.071428571,5
A2OVWCQ4B9AHFY,crone1,1,6,1/31/2019 13:58,100,100,90,4.331,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1,-10
A2OVWCQ4B9AHFY,crone1,1,7,1/31/2019 13:58,80,80,85,3.767,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.0625,5
A2OVWCQ4B9AHFY,crone1,1,8,1/31/2019 13:58,50,50,55,4.21,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.1,5
A2OVWCQ4B9AHFY,crone1,1,9,1/31/2019 13:59,90,90,70,5.408,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.222222222,-20
A2OVWCQ4B9AHFY,crone1,1,10,1/31/2019 13:59,70,70,60,3.502,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.142857143,-10
A2OVWCQ4B9AHFY,crone1,1,11,1/31/2019 13:59,90,90,90,3.474,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2OVWCQ4B9AHFY,crone1,1,12,1/31/2019 13:59,80,80,85,3.944,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.0625,5
A2OVWCQ4B9AHFY,crone1,1,13,1/31/2019 13:59,80,80,75,4.078,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.0625,-5
A2OVWCQ4B9AHFY,crone1,1,14,1/31/2019 13:59,50,50,55,3.568,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.1,5
A2OVWCQ4B9AHFY,crone1,1,15,1/31/2019 13:59,70,70,70,3.632,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2OVWCQ4B9AHFY,crone1,1,16,1/31/2019 13:59,60,60,50,3.704,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-10
A2OVWCQ4B9AHFY,crone1,1,17,1/31/2019 13:59,60,60,50,3.746,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-10
A2OVWCQ4B9AHFY,crone1,1,18,1/31/2019 13:59,60,60,60,3.609,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2OVWCQ4B9AHFY,crone1,1,19,1/31/2019 13:59,100,100,80,3.539,40,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.2,-20
A2OVWCQ4B9AHFY,crone1,1,20,1/31/2019 13:59,70,70,75,3.993,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.071428571,5
A2OVWCQ4B9AHFY,crone1,1,21,1/31/2019 13:59,90,90,80,3.628,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.111111111,-10
A2OVWCQ4B9AHFY,crone1,1,22,1/31/2019 13:59,50,50,55,5.067,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.1,5
A2OVWCQ4B9AHFY,crone1,1,23,1/31/2019 14:00,50,50,50,3.592,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2OVWCQ4B9AHFY,crone1,1,24,1/31/2019 14:00,80,80,65,3.565,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1875,-15
A2OVWCQ4B9AHFY,crone1,1,25,1/31/2019 14:00,80,80,65,3.623,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1875,-15
A2OVWCQ4B9AHFY,crone1,1,26,1/31/2019 14:00,70,70,55,3.754,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.214285714,-15
A2OVWCQ4B9AHFY,crone1,1,27,1/31/2019 14:00,80,80,65,3.481,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.1875,-15
A2OVWCQ4B9AHFY,crone1,1,28,1/31/2019 14:00,90,90,75,3.791,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.166666667,-15
A2OVWCQ4B9AHFY,crone1,1,29,1/31/2019 14:00,70,70,70,3.614,100,1,1,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0,0
A2OVWCQ4B9AHFY,crone1,1,30,1/31/2019 14:00,50,50,60,3.737,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.2,10
A2OVWCQ4B9AHFY,crone1,1,31,1/31/2019 14:00,50,50,65,3.58,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.3,15
A2OVWCQ4B9AHFY,crone1,1,32,1/31/2019 14:00,50,50,55,3.574,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.1,5
A2OVWCQ4B9AHFY,crone1,1,33,1/31/2019 14:00,60,60,55,3.556,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.083333333,-5
A2OVWCQ4B9AHFY,crone1,1,34,1/31/2019 14:00,60,60,65,3.555,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.083333333,5
A2OVWCQ4B9AHFY,crone1,1,35,1/31/2019 14:00,80,80,70,4.376,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.125,-10
A2OVWCQ4B9AHFY,crone1,1,36,1/31/2019 14:00,60,60,65,3.938,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.083333333,5
A2OVWCQ4B9AHFY,crone1,1,37,1/31/2019 14:01,100,100,85,3.592,0,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,-0.15,-15
A2OVWCQ4B9AHFY,crone1,1,38,1/31/2019 14:01,70,70,75,3.803,50,0,0,ab,read,NoFeedback,ComputerTiming,A,InitialStudy,0.071428571,5
